BSE_CODE,BSE_NAME,BSE_SYMBOL,BSE_SECURITY_NAME,Status,Group,BSE_FACE_VALUE,ISIN,Instrument,NSE_SYMBOL,NSE_NAME,SERIES,DATE OF LISTING,PAID UP VALUE,MARKET LOT,NSE_FACE_VALUE,CompanyName,Ticker,Exchange
543184,Nippon India Mutual Fund,11AQD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,Active,B ,10,INF204KB14T9,Equity,,,,,,,,Nippon India Mutual Fund,11AQD.BO,BSE
543181,Nippon India Mutual Fund,11AGG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,Active,B ,10,INF204KB13T1,Equity,,,,,,,,Nippon India Mutual Fund,11AGG.BO,BSE
543178,Nippon India Mutual Fund,11QPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,Active,B ,10,INF204KB12U1,Equity,,,,,,,,Nippon India Mutual Fund,11QPR.BO,BSE
543186,Nippon India Mutual Fund,11DPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT,Active,B ,10,INF204KB13U9,Equity,,,,,,,,Nippon India Mutual Fund,11DPD.BO,BSE
538057,Nippon India Mutual Fund,CPSEETF,CPSE ETF,Active,A ,10,INF457M01133,Equity,,,,,,,,Nippon India Mutual Fund,CPSEETF.BO,BSE
543146,Nippon India Mutual Fund,08MPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB12T3,Equity,,,,,,,,Nippon India Mutual Fund,08MPR.BO,BSE
543185,Nippon India Mutual Fund,11AQR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT,Active,B ,10,INF204KB15T6,Equity,,,,,,,,Nippon India Mutual Fund,11AQR.BO,BSE
543144,Nippon India Mutual Fund,08MPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB11T5,Equity,,,,,,,,Nippon India Mutual Fund,08MPD.BO,BSE
543145,Nippon India Mutual Fund,08ADR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB12S5,Equity,,,,,,,,Nippon India Mutual Fund,08ADR.BO,BSE
537483,Nippon India Mutual Fund,NIF100BEES,NIPPON INDIA ETF NIFTY 100,Active,B ,10,INF204K014N5,Equity,,,,,,,,Nippon India Mutual Fund,NIF100BEES.BO,BSE
543147,Nippon India Mutual Fund,08AMD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB13S3,Equity,,,,,,,,Nippon India Mutual Fund,08AMD.BO,BSE
543179,Nippon India Mutual Fund,11ADD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,Active,B ,10,INF204KB16T4,Equity,,,,,,,,Nippon India Mutual Fund,11ADD.BO,BSE
543255,Nippon India Mutual Fund,INFRABEES,Nippon India ETF Nifty Infrastructure BeES,Active,B ,10,INF732E01268,Equity,,,,,,,,Nippon India Mutual Fund,INFRABEES.BO,BSE
538683,Nippon India Mutual Fund,SENSEXBEES,Nippon India ETF S&P BSE Sensex,Active,A ,10,INF204KA1UN7,Equity,,,,,,,,Nippon India Mutual Fund,SENSEXBEES.BO,BSE
590142,Nippon India Mutual Fund - Permitted,PHARMABEES,Nippon India Nifty Pharma ETF,Active,B ,10,INF204KC1089,Equity,,,,,,,,Nippon India Mutual Fund - Permitted,PHARMABEES.BO,BSE
590144,Nippon India Mutual Fund - Permitted,MID150BEES,Nippon India ETF Nifty Midcap 150,Active,B ,10,INF204KB1V68,Equity,,,,,,,,Nippon India Mutual Fund - Permitted,MID150BEES.BO,BSE
590141,Nippon India Mutual Fund - Permitted,ITBEES,Nippon India ETF Nifty IT,Active,B ,10,INF204KB15V2,Equity,,,,,,,,Nippon India Mutual Fund - Permitted,ITBEES.BO,BSE
512425,Nirav Commercials Ltd.,NIRAVCOM,Nirav Commercials Ltd,Active,X ,10,INE242B01018,Equity,,,,,,,,Nirav Commercials Ltd.,NIRAVCOM.BO,BSE
526349,Nirbhay Colours India Limited,NIRBHAYIND,Nirbhay Colours India Ltd,Active,ZP,10,INE218T01010,Equity,,,,,,,,Nirbhay Colours India Limited,NIRBHAYIND.BO,BSE
500307,Nirlon Limited,NIRLON,Nirlon Ltd,Active,B ,10,INE910A01012,Equity,,,,,,,,Nirlon Limited,NIRLON.BO,BSE
543194,Nirmitee Robotics India Limited,NIRMITEE,Nirmitee Robotics India Ltd,Active,MS,10,INE0CPQ01010,Equity,,,,,,,,Nirmitee Robotics India Limited,NIRMITEE.BO,BSE
508875,Nitin Castings Limited,NITINCAST,Nitin Castings Ltd,Active,X ,5,INE861H01020,Equity,,,,,,,,Nitin Castings Limited,NITINCAST.BO,BSE
506532,Nitta Gelatin India Ltd,NITTAGELA,Nitta Gelatin India Ltd-$,Active,X ,10,INE265B01019,Equity,,,,,,,,Nitta Gelatin India Ltd,NITTAGELA.BO,BSE
512245,Nivi Trading Ltd.,ZNIVITRD,Nivi Trading Ltd,Active,P ,10,INE552F01011,Equity,,,,,,,,Nivi Trading Ltd.,ZNIVITRD.BO,BSE
538772,Niyogin Fintech Limited,NIYOGIN,Niyogin Fintech Ltd,Active,X ,10,INE480D01010,Equity,,,,,,,,Niyogin Fintech Limited,NIYOGIN.BO,BSE
524414,Norris Medicines Ltd.,NORRIS,Norris Medicines Ltd,Active,X ,10,INE744C01029,Equity,,,,,,,,Norris Medicines Ltd.,NORRIS.BO,BSE
542628,Northern Spirits Limited,NSL,Northern Spirits Ltd,Active,B ,10,INE01BL01012,Equity,,,,,,,,Northern Spirits Limited,NSL.BO,BSE
539110,Northlink Fiscal And Capital Services Ltd.,NORTHLINK,Northlink Fiscal and Capital Services Ltd,Active,Z ,10,INE736P01019,Equity,,,,,,,,Northlink Fiscal And Capital Services Ltd.,NORTHLINK.BO,BSE
531465,Nouveau Global Ventures Limited,NOUVEAU,Nouveau Global Ventures Ltd,Active,X ,1,INE317B01042,Equity,,,,,,,,Nouveau Global Ventures Limited,NOUVEAU.BO,BSE
513566,Nova Iron & Steel Ltd.,NOVIS,Nova Iron & Steel Ltd,Active,X ,10,INE608C01026,Equity,,,,,,,,Nova Iron & Steel Ltd.,NOVIS.BO,BSE
500672,Novartis India Limited.,NOVARTIND,Novartis India Ltd,Active,B ,5,INE234A01025,Equity,,,,,,,,Novartis India Limited.,NOVARTIND.BO,BSE
542771,Novateor Research Laboratories Limited,NOVATEOR,Novateor Research Laboratories Ltd,Active,M ,10,INE08JY01013,Equity,,,,,,,,Novateor Research Laboratories Limited,NOVATEOR.BO,BSE
531304,Nutech Global Ltd.,NUTECGLOB,Nutech Global Ltd,Active,X ,10,INE960H01012,Equity,,,,,,,,Nutech Global Ltd.,NUTECGLOB.BO,BSE
530219,Nutricircle Limited,NUTRICIRCLE,Nutricircle Ltd,Active,XT,10,INE536C01029,Equity,,,,,,,,Nutricircle Limited,NUTRICIRCLE.BO,BSE
504378,Nyssa Corporation Limited,NYSSACORP,Nyssa Corporation Ltd,Active,X ,1,INE812K01027,Equity,,,,,,,,Nyssa Corporation Limited,NYSSACORP.BO,BSE
539116,O. P. Chains Limited,OPCHAINS,O. P. Chains Ltd,Active,MT,10,INE118Q01018,Equity,,,,,,,,O. P. Chains Limited,OPCHAINS.BO,BSE
526415,OK Play India Ltd.,OKPLA,OK Play India Ltd,Active,X ,1,INE870B01024,Equity,,,,,,,,OK Play India Ltd.,OKPLA.BO,BSE
544559,OM METALLOGIC LIMITED,OML,Om Metallogic Ltd,Active,M ,10,INE0R8Q01018,Equity,,,,,,,,OM METALLOGIC LIMITED,OML.BO,BSE
514330,ONE GLOBAL SERVICE PROVIDER LIMITED,ONEGLOBAL,One Global Service Provider Ltd,Active,XT,10,INE670O01013,Equity,,,,,,,,ONE GLOBAL SERVICE PROVIDER LIMITED,ONEGLOBAL.BO,BSE
530805,ONESOURCE INDUSTRIES AND VENTURES LIMITED,OIVL,Onesource Industries And Ventures Ltd,Active,XT,1,INE125F01032,Equity,,,,,,,,ONESOURCE INDUSTRIES AND VENTURES LIMITED,OIVL.BO,BSE
513119,ONIX SOLAR ENERGY LIMITED,ONIXSOLAR,Onix Solar Energy Ltd,Active,X ,10,INE173M01012,Equity,,,,,,,,ONIX SOLAR ENERGY LIMITED,ONIXSOLAR.BO,BSE
543997,ORGANIC RECYCLING SYSTEMS LIMITED,ORGANICREC,Organic Recycling Systems Ltd,Active,M ,10,INE0MIO01019,Equity,,,,,,,,ORGANIC RECYCLING SYSTEMS LIMITED,ORGANICREC.BO,BSE
531859,ORIENTAL RAIL INFRASTRUCTURE LIMITED,ORIRAIL,Oriental Rail Infrastructure Ltd,Active,B ,1,INE457G01029,Equity,,,,,,,,ORIENTAL RAIL INFRASTRUCTURE LIMITED,ORIRAIL.BO,BSE
540198,OSIAJEE TEXFAB LIMITED,OSIAJEE,Osiajee Texfab Ltd,Active,XT,10,INE186R01013,Equity,,,,,,,,OSIAJEE TEXFAB LIMITED,OSIAJEE.BO,BSE
544498,OVAL PROJECTS ENGINEERING LIMITED,OVAL,Oval Projects Engineering Ltd,Active,M ,10,INE0RTI01017,Equity,,,,,,,,OVAL PROJECTS ENGINEERING LIMITED,OVAL.BO,BSE
524636,OXYGENTA PHARMACEUTICAL LIMITED,OXYGENTAPH,Oxygenta Pharmaceutical Ltd,Active,X ,10,INE102E01018,Equity,,,,,,,,OXYGENTA PHARMACEUTICAL LIMITED,OXYGENTAPH.BO,BSE
512489,Oasis Securities Limited,OASISEC,Oasis Securities Ltd,Active,X ,1,INE876A01023,Equity,,,,,,,,Oasis Securities Limited,OASISEC.BO,BSE
535657,ObjectOne Information Systems Ltd,OONE,ObjectOne Information Systems Ltd,Active,X ,10,INE860E01011,Equity,,,,,,,,ObjectOne Information Systems Ltd,OONE.BO,BSE
540405,Oceanic Foods Limited,OCEANIC,Oceanic Foods Ltd,Active,XT,10,INE711V01010,Equity,,,,,,,,Oceanic Foods Limited,OCEANIC.BO,BSE
538894,Octal Credit Capital Ltd.,OCTAL,Octal Credit Capital Ltd,Active,X ,10,INE513C01010,Equity,,,,,,,,Octal Credit Capital Ltd.,OCTAL.BO,BSE
542938,Octavius Plantations Limited,OCTAVIUSPL,Octavius Plantations Ltd,Active,X ,10,INE117S01016,Equity,,,,,,,,Octavius Plantations Limited,OCTAVIUSPL.BO,BSE
540416,Octaware Technologies Limited,OCTAWARE,Octaware Technologies Ltd,Active,M ,10,INE208U01019,Equity,,,,,,,,Octaware Technologies Limited,OCTAWARE.BO,BSE
531996,Odyssey Corporation Ltd.,ODYCORP,Odyssey Corporation Ltd,Active,X ,5,INE839E01023,Equity,,,,,,,,Odyssey Corporation Ltd.,ODYCORP.BO,BSE
530175,Odyssey Technologies Ltd.,ODYSSEY,Odyssey Technologies Ltd-$,Active,X ,10,INE213B01019,Equity,,,,,,,,Odyssey Technologies Ltd.,ODYSSEY.BO,BSE
543578,Olatech Solutions Limited,OLATECH,Olatech Solutions Ltd,Active,M ,10,INE0M3901015,Equity,,,,,,,,Olatech Solutions Limited,OLATECH.BO,BSE
521105,Olympia Industries Ltd.,OLYMPTX,Olympia Industries Ltd,Active,X ,10,INE482O01021,Equity,,,,,,,,Olympia Industries Ltd.,OLYMPTX.BO,BSE
534190,Olympic Cards Limited,OLPCL,Olympic Cards Ltd,Active,X ,10,INE550L01013,Equity,,,,,,,,Olympic Cards Limited,OLPCL.BO,BSE
507609,Olympic Oil Industries Ltd.,OLYOI,Olympic Oil Industries Ltd,Active,X ,10,INE286E01019,Equity,,,,,,,,Olympic Oil Industries Ltd.,OLYOI.BO,BSE
519479,Omega Ag-Seeds (Punjab) ltd.,OMEAG,Omega Ag-Seeds Punjab Ltd,Active,XT,10,INE112B01013,Equity,,,,,,,,Omega Ag-Seeds (Punjab) ltd.,OMEAG.BO,BSE
511644,Omega Interactive Technologies Ltd.,OMEGAIN,Omega Interactive Technologies Ltd,Active,XT,10,INE113B01029,Equity,,,,,,,,Omega Interactive Technologies Ltd.,OMEGAIN.BO,BSE
532340,Omni Axs Software Ltd.,OMNIAX,Omni AXs Software Ltd,Active,XT,10,INE369B01019,Equity,,,,,,,,Omni Axs Software Ltd.,OMNIAX.BO,BSE
543400,Omnipotent Industries Limited,OMNIPOTENT,Omnipotent Industries Ltd,Active,M ,10,INE0JFE01012,Equity,,,,,,,,Omnipotent Industries Limited,OMNIPOTENT.BO,BSE
514324,Omnitex Industries (India) Ltd.,OMNITEX,Omnitex Industries India Ltd,Active,XT,10,INE814D01010,Equity,,,,,,,,Omnitex Industries (India) Ltd.,OMNITEX.BO,BSE
540386,Ontic Finserve Limited,ONTIC,Ontic Finserve Ltd,Active,XT,1,INE989S01042,Equity,,,,,,,,Ontic Finserve Limited,ONTIC.BO,BSE
531254,Optimus Finance Limited,OPTIFIN,Optimus Finance Ltd,Active,X ,1,INE031G01022,Equity,,,,,,,,Optimus Finance Limited,OPTIFIN.BO,BSE
531157,Organic Coatings Ltd.,ORGCOAT,Organic Coatings Ltd,Active,XT,10,INE412E01011,Equity,,,,,,,,Organic Coatings Ltd.,ORGCOAT.BO,BSE
507690,Orient Beverages Ltd.,ORIBEVER,Orient Beverages Ltd,Active,X ,10,INE247F01018,Equity,,,,,,,,Orient Beverages Ltd.,ORIBEVER.BO,BSE
531512,Orient Tradelink Ltd.,ORIENTTR,Orient Tradelink Ltd,Active,X ,10,INE681D01039,Equity,,,,,,,,Orient Tradelink Ltd.,ORIENTTR.BO,BSE
531626,Orosil Smiths India Limited,OROSMITHS,Orosil Smiths India Ltd-$,Active,X ,1,INE628B01034,Equity,,,,,,,,Orosil Smiths India Limited,OROSMITHS.BO,BSE
509782,Oseaspre Consultants Ltd.,OSEASPR,Oseaspre Consultants Ltd,Active,XT,10,INE880P01015,Equity,,,,,,,,Oseaspre Consultants Ltd.,OSEASPR.BO,BSE
514460,Oswal Yarns Ltd.,OSWAYRN,Oswal Yarns Ltd,Active,XT,10,INE670H01017,Equity,,,,,,,,Oswal Yarns Ltd.,OSWAYRN.BO,BSE
523151,Otco International Ltd,OTCO,OTCO International Ltd,Active,X ,2,INE910B01028,Equity,,,,,,,,Otco International Ltd,OTCO.BO,BSE
530741,Ovobel Foods Ltd.,OVOBELE,Ovobel Foods Ltd,Active,X ,10,INE812S01012,Equity,,,,,,,,Ovobel Foods Ltd.,OVOBELE.BO,BSE
514414,Oxford Industries ltd.,OXFORDIN,Oxford Industries Ltd,Active,XT,10,INE114D01015,Equity,,,,,,,,Oxford Industries ltd.,OXFORDIN.BO,BSE
539352,P. B. Films Limited,PBFL,P. B. Films Ltd,Active,MT,10,INE212Q01019,Equity,,,,,,,,P. B. Films Limited,PBFL.BO,BSE
514087,P.B.M. Polytex Ltd.,PBMPOLY,PBM Polytex Ltd-$,Active,X ,10,INE501F01018,Equity,,,,,,,,P.B.M. Polytex Ltd.,PBMPOLY.BO,BSE
526747,P.G.Foils Ltd.,PGFOILQ,PG Foils Ltd,Active,X ,10,INE078D01012,Equity,,,,,,,,P.G.Foils Ltd.,PGFOILQ.BO,BSE
500143,P.H. Capital Ltd.,PHCAP,PH Capital Ltd,Active,X ,10,INE160F01013,Equity,,,,,,,,P.H. Capital Ltd.,PHCAP.BO,BSE
543637,PACE E-COMMERCE VENTURES LIMITED,PACE,Pace E-Commerce Ventures Ltd,Active,M ,10,INE0N1L01018,Equity,,,,,,,,PACE E-COMMERCE VENTURES LIMITED,PACE.BO,BSE
538742,PANABYTE TECHNOLOGIES LIMITED,PANABYTE,Panabyte Technologies Ltd,Active,X ,10,INE516E01019,Equity,,,,,,,,PANABYTE TECHNOLOGIES LIMITED,PANABYTE.BO,BSE
538860,PANAFIC INDUSTRIALS LTD,PANAFIC,Panafic Industrials Ltd,Active,X ,1,INE655P01029,Equity,,,,,,,,PANAFIC INDUSTRIALS LTD,PANAFIC.BO,BSE
539469,PANORAMA STUDIOS INTERNATIONAL LIMITED ,PANORAMA,Panorama Studios International Ltd,Active,B ,2,INE258R01028,Equity,,,,,,,,PANORAMA STUDIOS INTERNATIONAL LIMITED ,PANORAMA.BO,BSE
539143,PANTH INFINITY LIMITED,PANTH,Panth Infinity Ltd,Active,X ,10,INE945O01019,Equity,,,,,,,,PANTH INFINITY LIMITED,PANTH.BO,BSE
544383,PARADEEP PARIVAHAN LIMITED,PPARIVAH,Paradeep Parivahan Ltd,Active,M ,10,INE0SMW01011,Equity,,,,,,,,PARADEEP PARIVAHAN LIMITED,PPARIVAH.BO,BSE
532911,PARLE INDUSTRIES LIMITED,PARLEIND,Parle Industries Ltd,Active,X ,10,INE272G01014,Equity,,,,,,,,PARLE INDUSTRIES LIMITED,PARLEIND.BO,BSE
544330,PARMESHWAR METAL LIMITED,PARMESHWAR,Parmeshwar Metal Ltd,Active,M ,10,INE0QQJ01021,Equity,,,,,,,,PARMESHWAR METAL LIMITED,PARMESHWAR.BO,BSE
540467,PARMESHWARI SILK MILLS LIMITED,PARMSILK,Parmeshwari Silk Mills Ltd,Active,XT,10,INE808R01012,Equity,,,,,,,,PARMESHWARI SILK MILLS LIMITED,PARMSILK.BO,BSE
544460,PATEL CHEM SPECIALITIES LIMITED,PATELCHEM,Patel Chem Specialities Ltd,Active,M ,10,INE161701011,Equity,,,,,,,,PATEL CHEM SPECIALITIES LIMITED,PATELCHEM.BO,BSE
532742,PAUSHAK LIMITED (formerly known as Darshak Limited),PAUSHAKLTD,Paushak Ltd,Active,B ,5,INE111F01024,Equity,,,,,,,,PAUSHAK LIMITED (formerly known as Darshak Limited),PAUSHAKLTD.BO,BSE
506580,PB Global Limited,PBGLOBAL,PB Global Ltd,Active,XT,10,INE615W01011,Equity,,,,,,,,PB Global Limited,PBGLOBAL.BO,BSE
532676,PBA INFRASTRUCTURE LTD.,PBAINFRA,PBA Infrastructure Ltd,Active,X ,10,INE160H01019,Equity,,,,,,,,PBA INFRASTRUCTURE LTD.,PBAINFRA.BO,BSE
517119,PCS Technology Ltd.,PCS,PCS Technology Ltd,Active,X ,10,INE834B01012,Equity,,,,,,,,PCS Technology Ltd.,PCS.BO,BSE
544378,PDP Shipping & Projects Limited,PSPL,PDP Shipping & Projects Ltd,Active,M ,10,INE0ABU01016,Equity,,,,,,,,PDP Shipping & Projects Limited,PSPL.BO,BSE
539273,PECOS Hotels And Pubs Limited,PECOS,Pecos Hotels and Pubs Ltd,Active,MT,10,INE484S01010,Equity,,,,,,,,PECOS Hotels And Pubs Limited,PECOS.BO,BSE
531769,PFL Infotech Ltd.,PFLINFOTC,PFL Infotech Ltd,Active,XT,10,INE600F01018,Equity,,,,,,,,PFL Infotech Ltd.,PFLINFOTC.BO,BSE
537839,PHOENIX TOWNSHIP LIMITED,PHOENIXTN,Phoenix Township Ltd,Active,X ,10,INE977M01024,Equity,,,,,,,,PHOENIX TOWNSHIP LIMITED,PHOENIXTN.BO,BSE
544178,PIOTEX INDUSTRIES LIMITED,PIOTEX,Piotex Industries Ltd,Active,M ,10,INE0R4W01015,Equity,,,,,,,,PIOTEX INDUSTRIES LIMITED,PIOTEX.BO,BSE
534060,PMC Fincorp Limited,PMCFIN,PMC Fincorp Ltd,Active,X ,1,INE793G01035,Equity,,,,,,,,PMC Fincorp Limited,PMCFIN.BO,BSE
543709,PNGS GARGI FASHION JEWELLERY LIMITED,GARGI,PNGS Gargi Fashion Jewellery Ltd,Active,M ,10,INE0NT601018,Equity,,,,,,,,PNGS GARGI FASHION JEWELLERY LIMITED,GARGI.BO,BSE
539195,POCL ENTERPRISES LTD,POEL,POCL Enterprises Ltd,Active,X ,2,INE035S01028,Equity,,,,,,,,POCL ENTERPRISES LTD,POEL.BO,BSE
539354,POLYSPIN EXPORTS LIMITED,POLYSPIN,Polyspin Exports Ltd,Active,X ,5,INE914G01029,Equity,,,,,,,,POLYSPIN EXPORTS LIMITED,POLYSPIN.BO,BSE
544259,POPULAR FOUNDATIONS LIMITED,PFL,Popular Foundations Ltd,Active,M ,10,INE0PZB01013,Equity,,,,,,,,POPULAR FOUNDATIONS LIMITED,PFL.BO,BSE
532933,PORWAL AUTO COMPONENTS LIMITED,PORWAL,Porwal Auto Components Ltd,Active,X ,10,INE386I01018,Equity,,,,,,,,PORWAL AUTO COMPONENTS LIMITED,PORWAL.BO,BSE
530361,PRABHHANS INDUSTRIES LIMITED,PRABHHANS,Prabhhans Industries Ltd,Active,X ,10,INE428P01013,Equity,,,,,,,,PRABHHANS INDUSTRIES LIMITED,PRABHHANS.BO,BSE
530095,PRADHIN LIMITED,PRADHIN,Pradhin Ltd,Active,X ,1,INE656B01027,Equity,,,,,,,,PRADHIN LIMITED,PRADHIN.BO,BSE
544538,PRARUH TECHNOLOGIES LIMITED,PRARUH,Praruh Technologies Ltd,Active,M ,10,INE0TI501017,Equity,,,,,,,,PRARUH TECHNOLOGIES LIMITED,PRARUH.BO,BSE
531637,PRAVEG LIMITED,PRAVEG,Praveg Ltd,Active,B ,10,INE722B01019,Equity,,,,,,,,PRAVEG LIMITED,PRAVEG.BO,BSE
540404,PRIME FRESH LIMITED,PRIMEFRESH,Prime Fresh Ltd,Active,T ,10,INE442V01012,Equity,,,,,,,,PRIME FRESH LIMITED,PRIMEFRESH.BO,BSE
501314,PRISMX GLOBAL VENTURES LIMITED,PRISMX,Prismx Global Ventures Ltd,Active,X ,1,INE286N01028,Equity,,,,,,,,PRISMX GLOBAL VENTURES LIMITED,PRISMX.BO,BSE
540703,PRO CLB GLOBAL LIMITED,PROCLB,Pro Clb Global Ltd,Active,X ,10,INE438C01010,Equity,,,,,,,,PRO CLB GLOBAL LIMITED,PROCLB.BO,BSE
526494,PROMACT IMPEX LIMITED,PROMACT,Promact Impex Ltd,Active,XT,10,INE818D01011,Equity,,,,,,,,PROMACT IMPEX LIMITED,PROMACT.BO,BSE
543814,PROSPECT CONSUMER PRODUCTS LIMITED,PCL,Prospect Consumer Products Ltd,Active,MT,10,INE0OKG01017,Equity,,,,,,,,PROSPECT CONSUMER PRODUCTS LIMITED,PCL.BO,BSE
505502,PS IT Infrastructure & Services Limited,PSITINFRA,PS IT Infrastructure & Services Ltd,Active,X ,10,INE953M01033,Equity,,,,,,,,PS IT Infrastructure & Services Limited,PSITINFRA.BO,BSE
530077,PURETROP FRUITS LIMITED,PURETROP,Puretrop Fruits  Ltd,Active,X ,10,INE795D01011,Equity,,,,,,,,PURETROP FRUITS LIMITED,PURETROP.BO,BSE
536659,PVV Infra Limited,PVVINFRA,PVV Infra Ltd,Active,XT,5,INE428B01021,Equity,,,,,,,,PVV Infra Limited,PVVINFRA.BO,BSE
523483,Pacific Industries ltd.,PACIFICI,Pacific Industries Ltd,Active,X ,10,INE883C01025,Equity,,,,,,,,Pacific Industries ltd.,PACIFICI.BO,BSE
531395,Padam Cotton Yarns Ltd.,PADAMCO,Padam Cotton Yarns Ltd,Active,X ,1,INE448D01025,Equity,,,,,,,,Padam Cotton Yarns Ltd.,PADAMCO.BO,BSE
532350,Padmalaya Telefilms Ltd.,PADMALAYAT,Padmalaya Telefilms Ltd,Active,Z ,10,INE243B01016,Equity,,,,,,,,Padmalaya Telefilms Ltd.,PADMALAYAT.BO,BSE
531779,Padmanabh Alloys & Polymers Ltd.,PADALPO,Padmanabh Alloys & Polymers Ltd,Active,X ,10,INE630U01014,Equity,,,,,,,,Padmanabh Alloys & Polymers Ltd.,PADALPO.BO,BSE
526905,Padmanabh Industries Limited,PADMAIND,Padmanabh Industries Ltd,Active,XT,10,INE743D01011,Equity,,,,,,,,Padmanabh Industries Limited,PADMAIND.BO,BSE
539121,Palco Metals Limited,PALCO,Palco Metals Ltd,Active,X ,10,INE239L01013,Equity,,,,,,,,Palco Metals Limited,PALCO.BO,BSE
541444,Palm Jewels Limited,PALMJEWELS,Palm Jewels Ltd,Active,B ,10,INE838Z01012,Equity,,,,,,,,Palm Jewels Limited,PALMJEWELS.BO,BSE
517397,Pan Electronics India Ltd.,PANELEC,Pan Electronics India Ltd,Active,X ,10,INE648E01010,Equity,,,,,,,,Pan Electronics India Ltd.,PANELEC.BO,BSE
511525,Pan India Corporation Ltd,PANINDIAC,Pan India Corporation Ltd,Active,X ,10,INE376A01032,Equity,,,,,,,,Pan India Corporation Ltd,PANINDIAC.BO,BSE
508941,Panasonic Carbon India Co.Ltd,PANCARBON,Panasonic Carbon India Company Ltd-$,Active,X ,10,INE013E01017,Equity,,,,,,,,Panasonic Carbon India Co.Ltd,PANCARBON.BO,BSE
504093,Panasonic Energy India Co. Ltd.,PANAENERG,Panasonic Energy India Company Ltd-$,Active,X ,10,INE795A01017,Equity,,,,,,,,Panasonic Energy India Co. Ltd.,PANAENERG.BO,BSE
513511,Panchmahal Steel Ltd.,PANCHMAHQ,Panchmahal Steel Ltd,Active,X ,10,INE798F01010,Equity,,,,,,,,Panchmahal Steel Ltd.,PANCHMAHQ.BO,BSE
531726,Panchsheel Organic Ltd.,PANCHSHEEL,Panchsheel Organics Ltd,Active,X ,10,INE316G01019,Equity,,,,,,,,Panchsheel Organic Ltd.,PANCHSHEEL.BO,BSE
526345,Panjon Ltd.,PANJON,Panjon Ltd,Active,X ,10,INE744D01019,Equity,,,,,,,,Panjon Ltd.,PANJON.BO,BSE
531280,Pankaj Polymers Ltd.,PANKAJPO,Pankaj Polymers Ltd,Active,XT,10,INE698B01011,Equity,,,,,,,,Pankaj Polymers Ltd.,PANKAJPO.BO,BSE
524055,Panther Industrial Products Ltd.,PANIDPR,Panther Industrial Products Ltd,Active,XT,10,INE181D01014,Equity,,,,,,,,Panther Industrial Products Ltd.,PANIDPR.BO,BSE
500322,Panyam Cements & Mineral Inds. Ltd.,PANCM,Panyam Cements & Mineral Industries Ltd,Active,X ,10,INE167E01037,Equity,,,,,,,,Panyam Cements & Mineral Inds. Ltd.,PANCM.BO,BSE
531255,Paragon Finance Ltd.,PARAGONF,Paragon Finance Ltd,Active,X ,10,INE015E01012,Equity,,,,,,,,Paragon Finance Ltd.,PARAGONF.BO,BSE
507970,Paramount Cosmetics (India) Ltd,PARMCOS-B,Paramount Cosmetics India Ltd,Active,X ,10,INE143I01013,Equity,,,,,,,,Paramount Cosmetics (India) Ltd,PARMCOS-B.BO,BSE
524628,Parker Agro Chem Export Ltd.,PARKERAC,Parker Agrochem Exports Ltd-$,Active,X ,10,INE750B01010,Equity,,,,,,,,Parker Agro Chem Export Ltd.,PARKERAC.BO,BSE
540359,Parmax Pharma Limited,PARMAX,Parmax Pharma Ltd,Active,X ,10,INE240T01014,Equity,,,,,,,,Parmax Pharma Limited,PARMAX.BO,BSE
506128,Parnax Lab Limited,PARNAXLAB,Parnax Lab Ltd,Active,X ,10,INE383L01019,Equity,,,,,,,,Parnax Lab Limited,PARNAXLAB.BO,BSE
542694,Parshva Enterprises Limited,PARSHVA,Parshva Enterprises Ltd,Active,B ,10,INE05MV01019,Equity,,,,,,,,Parshva Enterprises Limited,PARSHVA.BO,BSE
